brand,dealer_name,district,email_id,full_address,manufacturer_unique_id,phone_number,pincode,state,store_name
MAXXIS, Kurian,Malapuram,, Vadapuram ,4121, 9447734695, 676542,Kerala,Potackal Tyres
MAXXIS, Dishin,Malapuram,," Pandikkad, Areaode ",4099, 9048840453, 673639,Kerala,Zain Wheels
MAXXIS, SHAFI,Manjeri,, Manjeri ,4021, 8129224122, 676121,Kerala,GEM TYRES
MAXXIS, Ashif Ali,Manjeri,, Huda Auto Consultant Jaseela Junction CH Bypass Manjeri ,4687, 9947686768, 676123,Kerala,Huda Auto Consultant
MAXXIS, Kishore,Menjeri,, Manjeri ,4135, 9745930835, 676121,Kerala,MK Tyres
MAXXIS, FARIS,Nilambur,, POOKOTTUMPADAM ,4024, 9037400203, 679332,Kerala,Bismi Tyres
MAXXIS, SUJITH,Nilambur,," POOKOTTUMPADAM , Malapuram",4018, 9846836044, 679332,Kerala,BRAND ONE TYRES
MAXXIS, AJI,Nilambur,, Chugathara ,4027, 9984681225, 679334,Kerala,Brothers Tyres
MAXXIS, Sachin,Nilambur,, Chugathara ,4056, 9447536480, 679334,Kerala,FRIENDS Chungathara
MAXXIS, ASIF,Nilambur,, Nilambur ,4041, 9447242932, 679329,Kerala,Mark Tyres
MAXXIS, SHARAFUDHEEN,Nilambur,, Edakkara ,4042, 9961224153, 679331,Kerala,ST Tyres
MAXXIS, FIROZ,Nilambur,, Edakkara ,4020, 9946491069, 679331,Kerala,TYRE WORLD
MAXXIS, GLITSON JOHNY,PALAKKAD,," PATTIKARA BYE PASS ROAD, , PALAKKAD",4778, 9846438562, 678014,Kerala,CHEERANS AUTO AGENCIES
MAXXIS, Arun kumar,Palakkad,," 27/346 (6-10), Light & Laurel Building, Shornur Road,Chakkanthra, Pallipuram PO,Palakkad -678006. ",4827, 8589997500, 678006,Kerala,HYDROSS PERUMBADI AUTOMOTIVES LLP
MAXXIS, Dishnu,Palakkad,," Manargad, Palakad ",4093, 9961993742, 678596,Kerala,Regal Tyre Point
MAXXIS, Mubeen Mubeen,Palathara,," Near Indus Motors, Palathara N H ",3488, 9562286786, 676501,Kerala,Alfao Tyres
MAXXIS, Bibin  Binu,Pathanamthitta,," Opx1/20, Puthenpeedika, Omallur, Pathanamthitta ",3493, 9747306447, 689647,Kerala,Janatha Tyres
MAXXIS, LANEY NINAN,PATHANAMTHITTA,," NINAN ARCADE , CHURULICODE PO",4830, 9400097296, 689668,Kerala,NINAN MOTORS
MAXXIS, Majeed,Pathanapuram,, Pathanapuram ,4029, 9961083918, 689695,Kerala,SS Tyres
MAXXIS, SHEENA,PATTAMBI,," BUILDING NO.3/603,604 NEAR SANKARAMAGALAM SCHOOL PADI,THEKKUMURI,PATTAMBI ",4831, 8943540009, 679303,Kerala,BRIGHT AUTO AGENCIES AGENCIES
MAXXIS, ABDUL BASITH,PERINTHALMANNA,," KAMBRA MOTORS , AP.5/8D,ARIPRA SCHOOL PADI, PO ARIPRA,VIA ANGADIPPURAM,MALAPPURAM,,",4749, 8086000831, 679321,Kerala,KAMBRA MOTORS
MAXXIS, Renu Hyder,Puthiyara,," Puthiyara , Kozhikode Kerala ",4239, 8943553333, 673004,Kerala,Nikkoy Motors Pvt.Ltd
MAXXIS, James Mathew,RANNY. (Pathanamthitta District),," Pandiath Mepurathu Ächens Enclave (Opp TMM Hospital Mannamaruthi) , Makkapuzha Post , Mannaruthi, Ranny",4691, 9446500907, 689676,Kerala,yeSeN Tyres
MAXXIS, Nisam ot,Sulthan Bathery,," Fathima manzil ( h ), Dhottaponkulam, Sulthan bathery ( po ), wayanad ( dt ), kerala - 673592 ",4935, 9567495092, 673592,Kerala,Wheels india
MAXXIS, ABDUL LATHEEF,THALASSERY,," 266,267.268.TC ROAD, NEAR RAILWAY OVER BRIDGE , THALASSERY",4805, 8606912119, 670101,Kerala,AMG AUTOMOBILES
MAXXIS, Rajan,THIRSSUR,, KODUNGALLUR ROAD MALA ,4142, 8281941029, 680741,Kerala,VIJAY AUTO SCAN
MAXXIS, jose,thiruvalla,," pulikeezhu,podiyadi p.o, thiruvalla ",4676, 9446076066, 689110,Kerala,keyem traders
MAXXIS, SURESH,Thiruvalla,, Thiruvalla ,4047, 9745100161, 689101,Kerala,Thiruvalla Auto Scan
MAXXIS, Fahad sainulabdeen,Thiruvananthapuram,," Pothencode po, , Thiruvanathapuran",5186, 9061148884, 695584,Kerala,Bikehub
MAXXIS, Dipu Sathyaseelan,Thiruvananthapuram,," PRA-22, Jeevan Nagar, Pottakkuzhi, Pattom.P.O ",4901, 9048946029, 695004,Kerala,D D Group
MAXXIS, Akhil,Thiruvananthapuram,, Kunnathukalle ,4875, 8138894271, 695504,Kerala,Rk tyres
MAXXIS, Mohan Mohan,Thiruvananthapuram,," Maruthunkuzhi Kachani Rd, Opposite Fedral Bank, Kanjirampara ",3494, 9744916338, 695030,Kerala,The Tire Club.
MAXXIS, Rajesh Rajesh,Thiruvananthapuram,, Kundamankadavu Bridge ,3491, 9747006216, 695006,Kerala,The Tyre Doctor
MAXXIS, UNNI KRISHNAN,THIRUVANANTHAPURAM,," MEPPUKKADA ROAD , MALAYINKEEZHU",4996, 8589905096, 695571,Kerala,UVA AUTO CARE
MAXXIS, JISS JOSE,THODUPUZHA,," 26/331N, MANGATTUKAVALA BYE PASS ROAD,VENGALLOR PO THODUPUZHA, IDUKKI PIN 685608 ",4757, 9746062555, 685608,Kerala,TRAVENCE AUTO CRAFT LLP
MAXXIS, GAYATHRI,THODUPUZHA,," VENGALOOR P O,MANGATTUKAVALA BYE PASS ROAD,THODUPUZHA,PIN-685608 ",5208, 8113870005, 685608,Kerala,TRAVENCE AUTOCRAFT LLP
MAXXIS, Thomas,Thoppumpady,, Panayapilly ,4101, 9846026480, 682005,Kerala,Interstate Trading Company
MAXXIS, TOM,THRISSUR,, AVARAN BIKE HOUSE-NEAR-AVARAN PETROLEUM-KATTOOR-ROAD-IRINJALAKUDA-THRISSUR-KERALA-680121 ,4829, 8606753666, 680121,Kerala,AVARAN BIKE HOUSE
MAXXIS, HOBY MATHEW AVARAN,THRISSUR,, KATTOOR ROAD ,5504, 9447093005, 680121,Kerala,AVARAN BIKE HOUSE
MAXXIS, VARGHEESE,THRISSUR,," AYNIKKAL CAR CARE, NEAR SREE LAKSHMI THEATRE AMBALLUR ",4914, 9995984159, 680301,Kerala,AYNIKKAL CAR CARE
MAXXIS, RAGESH.K,THRISSUR,," 20/428,CHEERANS AUTO AGENCIES , SANKARA IYYER ROAD,",4777, 9846338567, 680004,Kerala,CHEERANS AUTO AGENCIES
MAXXIS, Bobby B,Thrissur,," Vp Tower, Near New Pattalam Market, Ring Road, Kokkala, Veliyannur ",3478, 9447045807, 680021,Kerala,Island Tyres
MAXXIS, Paulose,Thrissur,," Chalakkudy, ",4130, 9947816823, 680307,Kerala,New Q Max
MAXXIS, Sunny Nedumparambil,Thrissur,," Marar Rd, Marar Road Area ",2257, 9947214466, 680001,Kerala,Omega Tyres
MAXXIS, Satheesh,THRISSUR,, pariyaram ,4146, 8415847757, 680303,Kerala,ST THOMAS TYRE WORKS
MAXXIS, Sudheer A R,Thrissur,," Palapetty valavu, P.O Edamuttam , Thrissur Kerala",5438, 9400800500, 680568,Kerala,United 3d Wheel Care
MAXXIS, RAGESH.K,THRISSUR,," NEAR CENTRAL WARE HOUSING CORPORATION , MAIN ROAD,KURIACHIRA",4779, 9846338567, 680006,Kerala,UNO MOBIKES
MAXXIS, Anthony,THRISSUR,," City tower, Koorkanchery,, Thrissur, Kerala ",4138, 9947240489, 680001,Kerala,WIN S TYRES
MAXXIS, Rahul,thrissur,," No. 2/99/2, Ceejeyem Tower, Vatanappally - Kanjany - Thrissur Rd, Thrissur, Kerala ",4137, 9847052652, 680003,Kerala,WIN SCAN TYRES
MAXXIS, JINEESH,Tirur,," PJ Tower,near IOCL PETROL PUMP,POTTATHAPADI, TIRUR,MALAPPURAM, KERALA ",4990, 7558800192, 676101,Kerala,PJTYRES
MAXXIS, Sinu,TRIPUNITHARA,," Irumpanam, Tripunithara ",4105, 9995327266, 682301,Kerala,Aldrin Tyres
MAXXIS, Adhi,Tripunithara,, Irumpanam ,4108, 8301079447, 682301,Kerala,New Tech Tyres
MAXXIS, Abhinav,Tripunithara,, Sharipady ,4110, 9961352255, 682301,Kerala,Wheel Mate Tyre care
MAXXIS, JITHOSH,Trissur,, Kecheri ,4032, 8891273089, 680501,Kerala,Soumya Tyres
MAXXIS, Naveen,Trissur,, Mannuthy ,4136, 9847958188, 680651,Kerala,Speed Wheels
MAXXIS, Ashik,Trissur,, Urakkam ,4097, 9544946211, 680562,Kerala,Star Tyres
MAXXIS, Ashreed,TRISSUR,, mg road ,4094, 7025877766, 680001,Kerala,Tiger Tyres
MAXXIS, AJITH,TRIVANDRUM,," KAZHAKKUTTAM ROAD ,VIZHINJAM ",4019, 9633441020, 695521,Kerala,Ajith Tyres
MAXXIS, Anu,Trivandrum,," NH47 Kollam Road, attingal ",4129, 9746439520, 695101,Kerala,AK Tyres
MAXXIS, Padeep,Trivandrum,," kattakkada road, malayankizhu ",4124, 9605484114, 695571,Kerala,AR Tyre Works
MAXXIS, Asif Shereef,Trivandrum,," Opp. To Peninsular Honda, Thripadappuram Road, Near Karyavattom University, Ambalathinkara, Kazhakootam ",3342, 7907648617, 695581,Kerala,Awd Tyre Point
MAXXIS, Bhaskaran,Trivandrum,," National Highway 47, Valiyasalai, Thiruvananthapuram, Kerala ",4109, 9446417476, 695036,Kerala,Bagavathy Tyres
MAXXIS, Vibin,trivandrum,, near NI ITI ,4100, 9626672509, 695122,Kerala,Friends Tyres
MAXXIS, Arun,Trivandrum,," Mukkolakkal jn, Maruthoor Rd, near muthoot bank, Thiruvananthapuram, Kerala ",4098, 9746993382, 695044,Kerala,Gajananda Tyres
MAXXIS, SWATHISH,TRIVANDRUM,," SH COMPLEX, MUKUMPALAMOODU CHITTAZHA, VATTAPPARA P.O, TRIVANDRUM ",4936, 9947745039, 695028,Kerala,GOOD LUCK TYRES
MAXXIS, pradeep,Trivandrum,," opp town hall, Attingal ",4095, 9645084448, 695101,Kerala,Janatha Traders
MAXXIS, Jothish,Trivandrum,," RS Plaza, Ettiruthy, Kattakkada, Kerala ",4092, 9666321701, 695572,Kerala,Jayaraj Tyres
MAXXIS, Unni,Trivandrum,," Tc 6/97/98, Medical College, Tvm, Thiruvananthapuram Medical College, Thiruvananthapuram - ",4090, 8891012262, 695011,Kerala,Nano Tyres
MAXXIS, manoj,Trivandrum,," Kochuvila Mukku,, Alamcode, Kerala ",4088, 9388264876, 695102,Kerala,New Bombay Tyres
MAXXIS, Paulose,Trivandrum,," rk tower , Trivandrum",4068, 9996222366, 695582,Kerala,OTC - TVM
MAXXIS, Praveen,Trivandrum,, Vadasserikonam ,4131, 9048644515, 695143,Kerala,Ponni Wheel Tech
MAXXIS, ALTHAF,Trivandrum,," Manaccadu jn , Trivandrum",4067, 8847764558, 695009,Kerala,Premier Auto
MAXXIS, Akbar,Trivandrum,," Attakulangara bypass road, Chalai, tvm ",4065, 9895353316, 695036,Kerala,Premier Tyres
MAXXIS, Somarajan Govindhan,Trivandrum,," Pallichal, Nemom ",3454, 9048878758, 695020,Kerala,S S Service Station
MAXXIS, Rajendran,Trivandrum,," Pazhakutty, Nedumangad, Kerala ",4051, 9495802159, 695541,Kerala,S.R Traders
MAXXIS, BABU,trivandrum,," nedumangadu road , Anad ",4062, 9633958609, 695541,Kerala,Shalini Tyre World
MAXXIS, Vijay,Trivandrum,," Siva Sakthi Building, Gramam, Neyyattinkara, Kerala ",4057, 9349837539, 695121,Kerala,SJ Tyres
MAXXIS, BIJU,TRIVANDRUM,, P.H ROAD CHALAI ,4147, 9074020346, 695036,Kerala,SREE MOOKAMBIKA TYRES
MAXXIS, ASHOKAN,trivandrum,," near federal bank , m.c road , vembayam ",4049, 7994367623, 695615,Kerala,Supreme tyres
MAXXIS, SUDHEER,TRIVANDRUM,," SANGEETHA BUILDING GROUND, FLOOR SBI, , SREEKARYAM",4983, 9895092053, 695017,Kerala,SUPREME TYRES
MAXXIS, SUBHASH,trivandrum,," M.C road vembayam , trivandrum",4035, 8589826160, 695615,Kerala,Thottinkara Tyres
MAXXIS, JOTHISH KUMAR,Trivandrum,, Thrikkanapuram ,4033, 7559954076, 695020,Kerala,Thudalimoola Tyres
MAXXIS, Manu,Trivandrum,, Nedumangadu ,4134, 9995505757, 695606,Kerala,Tyre Plus
MAXXIS, Moses,Trivandrum,," Evergreen Traders, (www.tyreshop.in) , Panayarakkunnu, Balaramapuram",4500, 8330068800, 695501,Kerala,TYRE WORLD (www.tyreshop.in)
MAXXIS, abhilash,trivandrum,," pappanamkode, trivandrum ",4677, 9446755551, 695018,Kerala,ultra tyre spa
MAXXIS, BIJU JOY,VADAKARA,," 7/14 A,B,C, SUPREME MOTORS, , OPPOSIT TOWN HALL, VADAKARA, Kozhikode",5240, 9072591900, 673104,Kerala,SUPREME MOTORS
MAXXIS, AFSAL,Vandoor,, Vandoor ,4044, 9446391809, 679328,Kerala,Nalagathu Tyres
MAXXIS, ALI AKBAR KP,WAYANAD KALPETTA,," KKM TOWER  3/223  KAINATTY , KALPETTA",4726, 7356878111, 673122,Kerala,NASCO MOTORS
MAXXIS, James,Ambasamuthiram,," No 99, Thilagarpuram main road, , Ambasamuthiram",4005, 8667250303, 627401,Tamil Nadu,Valli auto
MAXXIS, Gayathri ,Ariyalur,," Shop No. 8B, Ponnusamy Aranmanai Street, Madha Koil Street, Min Nagar, Ariyalur ",3249, 9842367743, 621704,Tamil Nadu,Gayathri Auto Spares & Service
MAXXIS, Dharmalingam ,Ariyalur,," Shop No. 41, R S Chidhamsaram Salai, Jayamkondam ",3257, 9659123578, 621802,Tamil Nadu,Karpaga Vinayayar Tyres
MAXXIS, Mohan ,Ariyalur,," Near By Anna Silai, Udaiarpalayam - Jayamkondam - Gangaikondacholapuram Road, Kadaiveethi, Jayamkondam ",3259, 9865111972, 621802,Tamil Nadu,Kasi Auto Works
MAXXIS, Aravind Subramaniam,Ariyalur,," Rainbow Honda, Opp. Jayamkondam Main Road, Min Nagar, Valajanagaram ",3258, 9344024747, 621704,Tamil Nadu,Rideon Tyres
MAXXIS, ARAVINDH,ARIYALUR,," 4/5B3, JAYANKONDAM ROAD , VALAJANAGARAM",4436, 7010104979, 621704,Tamil Nadu,RIDEON TYRES
MAXXIS, Mathan prakash,Arupukottai,," TRD COMPLEX , GANDHI NAGAR ",4729, 9487551495, 626101,Tamil Nadu,KV DHATCHANA MOTORS
MAXXIS, P.GANESH,ATTUR,," 324,KAMARAJANAR ROAD , ATTUR",4761, 9842740250, 636102,Tamil Nadu,P.G.ENTERPRISES
MAXXIS, GOKULNATH,CHENGALPATTU,," NO:86/2A, GST ROAD PULIPAKKAM VILLAGE CHENGALPATTU , 603001",4718, 9994565099, 603001,Tamil Nadu,SS MOTORS
MAXXIS, Sathya,Chennai,," 102, choolai high road ,choolai ",4783, 8122339995, 600112,Tamil Nadu,Aarthi motors
MAXXIS, Clement,Chennai,," 102,choolai high road ",4784, 8939166744, 600112,Tamil Nadu,Aarthi motors
MAXXIS, Anbu,Chennai,," Krishna road, new perungalathur , Near ponniyamman kovil",4464, 9551150008, 600063,Tamil Nadu,Abi automobiles
MAXXIS, Kamal  Kumar ,Chennai,," No 29, Kamaraj St, West Tambaram, Tambaram ",3497, 9840165598, 600045,Tamil Nadu,Adinath Motors
MAXXIS, Sarath Kumar,Chennai,," No.123/A, GNT Byepass Road, Redhills , Near Kaamatchi Amman Koil",4754, 9790773527, 600052,Tamil Nadu,Arihant Motors
MAXXIS, Bherulal Jain,Chennai,," 34, Opposite Sathyam Theatre Car Parking, Whites Road, Royapettah, Express Estate, Royapettah ",3176, 9884153353, 600014,Tamil Nadu,B M Lal Brothers Service
MAXXIS, Bherulal Jain,Chennai,," No. 26, Jeevaraj Mansion, Whites Road, Royapettah, Opposite Sathyam Cinemas Car Parking ",3175, 9884153353, 600014,Tamil Nadu,B M Lal Brothers Service Centre
MAXXIS, BHARATH S,CHENNAI,, 291 CTH ROAD CHENNAI ,4738, 9841677716, 600054,Tamil Nadu,BHARATH S
MAXXIS, SASIKUMAR,CHENNAI,," NO:311,G.S.T ROAD , CHROMPET",4733, 9962488644, 600044,Tamil Nadu,BIKERZ
MAXXIS, SASIKUMAR,CHENNAI,," NO:509,M.K.N ROAD , ALANDUR",4734, 9962488644, 600016,Tamil Nadu,BIKERZ
MAXXIS, Pugazhenthi  K,Chennai,," No.5/12-F, Mount Poonamallee Road, Nandambakkam, Ganapathi Colony, Wood Creek County, Tulasingapuram, Nandambakkam ",3485, 9380610274, 600089,Tamil Nadu,Friends Auto Spares
MAXXIS, Anadh  N,Chennai,, No.107/906 Opposite Sidha Hospital ,3601, 9003046545, 600047,Tamil Nadu,Gn Tyres
MAXXIS, Mr.pradeep Chordia,Chennai,," No.171 New No.357, Avvai Shanmugam Salai,, Gopalapuram ",3481, 9840109879, 600086,Tamil Nadu,Goodwill Agencies
MAXXIS, Jeeva Rathinam,Chennai,," No.1/276, Shanmuga Nagar, Mudichur Main Road, Mannivakkam ",3428, 9841334331, 600048,Tamil Nadu,Jj Tyre Doctor
MAXXIS, Hakim Badusha,Chennai,," Shop No: 168A/565, Kannappan Complex, Velachery - Tambaram Main Road, East Tambaram, Tambaram ",3476, 9962022125, 600059,Tamil Nadu,K. S. R. Tyres
MAXXIS, Suresh Kumar  K,Chennai,," 23, Thiru Vi Ka High Rd, Anna Salai, Royapettah ",3598, 9382301611, 600014,Tamil Nadu,Kailash Tyres
MAXXIS, Poonaram Bhayai ,Chennai,," Omr 288, 1, Old Mahabalipuram Rd, Lakshmanan Nagar, Kottivakkam ",3556, 9043150043, 600096,Tamil Nadu,Kaveri Auto Parts
MAXXIS, Sunil Kumar,Chennai,," Shop No.353, G.s.t. Road, Amala Annai Shopping Complex, Reserve Bank Colony, Chromepet ",3143, 9444417725, 600044,Tamil Nadu,M. M. Tyres
MAXXIS, Yaswanth,Chennai,, No.250/14 cth road thiruninravur ,4874, 9677212442, 602024,Tamil Nadu,Mahashakthi motors
MAXXIS, Selvam R,Chennai,," #5/342, Old Mahabalipuram Road, Thoraipakkam ",3145, 9941168156, 600097,Tamil Nadu,Mrl Wheels And Tyres
MAXXIS, Shanmugam S,Chennai,," Plot No.9, Om Sakthi Street, Shrinnivasa Nagar, Ayapakkam, Ambathur ",3212, 9566203919, 600077,Tamil Nadu,N. S. Marketing
MAXXIS, Gopi Lal ,Chennai,," 53/33, Nallathambi Main Rd, Iyyappan Nagar, Anna Nagar, Hl Colony, Pammal ",3484, 9841940043, 600074,Tamil Nadu,New Auto Spares
MAXXIS, Sagaptheepen A,Chennai,," No: 32, Melrosapuram Junction Gst Road, Singaperumal Koil ",3597, 9841543929, 603204,Tamil Nadu,Nisha Tyres - All Multibrand Tyres Dealers/Wheel Alignment/Wheel Balancing/Tyre Changing
MAXXIS, Elanchelivan Palani,Chennai,," No. 87/A, M.t.h Mannurpet, Madras-Thiruvallur High Road, Padi ",3388, 9840738164, 600050,Tamil Nadu,P.l. Wheelz
MAXXIS, PUTHIYAVAN K.P,CHENNAI,," 408/RASHEED MANSION,ANNA SALAI ",4816, 9841633319, 600006,Tamil Nadu,PARAS YAMAHA
MAXXIS, Selvam R,Chennai,," Shop No.3, 200 Feet Radial Road, Sri Sai Nagar, Thoraipakkam ",3144, 9941168156, 600097,Tamil Nadu,R K Tyre Point & Steam Spa
MAXXIS, Tejpal Anand,Chennai,," 2/513, Veeramani Nagar, Opposite To Bharath Petrol Bunk, Medavakkam Main Road, Kovilambakkam ",3142, 9840624236, 600129,Tamil Nadu,R. R. Enterprises
MAXXIS, Ramesh  N,Chennai,," No. 4/493,Pudhu Nagar 1St Street, Perumbakkam Main Road, Medavakkam ",3498, 9840531031, 600100,Tamil Nadu,Ramesh Automobiles
MAXXIS, K Mahendran Krishnan,Chennai,," No. 1/145, E.c.r, Opposite Ibp Petrol Bunk, Sangam Colony, Kottivakkam ",3381, 9380648072, 600041,Tamil Nadu,Rima Tyres
MAXXIS, Jambu  Kumar ,Chennai,," No.3,Gst Road,Irumbaliyur, West Tambaram  ",3496, 9840195554, 600045,Tamil Nadu,Rishabh Motors 
MAXXIS, Karnan  T.m,Chennai,," 1, Velachery Main Rd, Mahalakshmi Nagar, Selaiyur ",3499, 9841005222, 600073,Tamil Nadu,Rubini Agency
MAXXIS, Rajan Kamakshi,Chennai,," 170/32, LUZ CHURCH ROAD, , MYLAPORE, Chennai",4760, 9600081944, 600004,Tamil Nadu,Samyukth Autos
MAXXIS, arihant bohra,chennai,," No.30 mylai balaji nagr, velachery main road, Pallikaranai, chennai-600100 ",4810, 9514578888, 600100,Tamil Nadu,shanti motors
MAXXIS, K.k. Valsarajan,Chennai,," No.20/26A, 4Th Street, Jothi Nagar, Tiruvottiyur ",3376, 9092682845, 600019,Tamil Nadu,Sree Muthappan Traders
MAXXIS, SURESH,CHENNAI,," 119/2, JAWAHARLAL NEHRU SALAI , JAFFERKHANPET",4720, 9941982400, 600083,Tamil Nadu,SRI MOTORS
MAXXIS, Murugan B,Chennai,," Shop Number 5, Srinivasa Road, Pondy Bazaar, Thiyagaraya Nagar, Parthasarathi Puram, T Nagar ",3378, 9840197123, 600017,Tamil Nadu,Sri Poorna Tyres
MAXXIS, Deepesh Surana,Chennai,," Shop No 46/2, 100 Feet Road, Vadapalani, Sarvamangala Colony, Aruna Colony, Kodambakkam ",3424, 9941322123, 600026,Tamil Nadu,Sri Ronak Tyres
MAXXIS, dayas sir,chennai,, 044448571101 ,4717, 9962030403, 600081,Tamil Nadu,SVD MOTORS PVT LTD
MAXXIS, Arun Kumar,Chennai,," S.no-94/7B2/B, 200 Feet Radial Road, Veeramani Nagar, Old Pallavaram ",3460, 9944977719, 600117,Tamil Nadu,Veera Tyres
MAXXIS, R Pandiyaraj,Chinnamanur,," 40-B/10W,Palaya Pakalam Main Road , Near Venkateshwara Theatre",4591, 9688683542, 625515,Tamil Nadu,Sri Vinayaga Tyrees
MAXXIS, Bobby Thomas,Coimbatore,," 194-A, Kovai Main Road, Jkp Complex, Mettupalayam ",3171, 9842275324, 638011,Tamil Nadu,A N Tyres
MAXXIS, CHARLES,COIMBATORE,," OLD.NO.541 NEW NO.1071 , SATHY ROAD",4735, 9842217828, 641012,Tamil Nadu,CAG ENTERPRISES
MAXXIS, Bobby Thomas,Coimbatore,," 645/1, Near Prince School, Thottipalayam Privu, Avinashi Road, Stv Nagar, Udayampalayam ",3173, 9505508529, 641014,Tamil Nadu,Covai Tyres
MAXXIS, Ramamoorthy,Coimbatore,," Trichy road, near vgm hospital, Rajalakshmi mills bus stop, Coimbatore - 641005 ",4682, 8883048031, 641005,Tamil Nadu,Dr tyres
MAXXIS, Anil Kumar,Coimbatore,," Shop No. 4/10, M.t.p. Road, Opp. State Bank Of Hyderabad, Near R G P Mahal, Kavundam Palayam, R.s. Puram ",3174, 9944772322, 641030,Tamil Nadu,Gem Tyres
MAXXIS, Bobby Thomas,Coimbatore,," Shop No.1, Palanisamy Naidu Colony, Opp. Mahendra Pump, Kallapati Road ",3167, 9786028877, 641014,Tamil Nadu,H M Tyres
MAXXIS, Shaffic,Coimbatore,, Poo market ,4634, 9500755072, 641001,Tamil Nadu,MAJ tyre
MAXXIS, Varghese Mathew,Coimbatore,," Shop No: 836 & 837, Trichy Road, Opp. Girls High School, Ramanathapuram ",3159, 9842211847, 641045,Tamil Nadu,Matha Tyres
MAXXIS, Varghese Mathew,Coimbatore,," Shop No. 836 & 837, Trichy Road, Opp. Girls High School, Ramanathapuram ",3124, 9842211847, 641045,Tamil Nadu,Matha Tyres Retreading Company
MAXXIS, Bobby Thomas,Coimbatore,," 136/A1, Sathy Road, Opp. Indian Oil Bank, Gandhi Nagar, Ganapathypudur ",3165, 9360251147, 641006,Tamil Nadu,Mayilvahanan Tyres
MAXXIS, Senthil Kumar,Coimbatore,," Shop No. 369-B, Dr. Nanjappa Road, Park Gate, Ram Nagar ",3153, 9994742999, 641018,Tamil Nadu,Moorthy Tyres
MAXXIS, SIVAKUMAR,COIMBATORE,," C/O M R G MOTORS , SF NO 173 PART TS NO 12",4368, 9894099499, 641006,Tamil Nadu,MRG MOTORS
MAXXIS, ARUNACHALAM MUTHUKUMAR,COIMBATORE,," 70/21,22SIVANPURAM COLONY, OPP AYYAPPANKOVIL , COVAI MAIN ROAD,METTUPALAYAM",4758, 9442262979, 641301,Tamil Nadu,NADHANII MOTORS
MAXXIS, Kavalpreet Singh Baveja,Coimbatore,," Shop No. 107, Grey Town, Near Nehru Stadium, Att Colony, Gopalapuram ",3151, 9655106231, 641018,Tamil Nadu,New Tyre Sales
MAXXIS, N Manickvasagam,Coimbatore,," Shivasakti Ellam,2nd Floor,No.22,S.R.Lakshmana Nagar,Singanallur ",5343, 9360339091, 641005,Tamil Nadu,NMV TYRES
MAXXIS, Bobby Thomas,Coimbatore,," Bharathi Nagar, Opp. To Govt High School, Kuniyamthur ",3157, 9944922809, 641008,Tamil Nadu,Non Stop Tyres
MAXXIS, Mr.P.VELUMANI,COIMBATORE,," 978,RAJ CHAMBERS,THADAGAM ROAD , NEAR MILK UNION,R.S.PURAM,COIMBATORE",4819, 9150087667, 641002,Tamil Nadu,ORPI AGENCIES
MAXXIS, Bobby Thomas,Coimbatore,," No: 53, Krishnasamy Road, Brooke Bond Road, Near Bosch Car Service Auto Zone, R S Puram ",3160, 9994987626, 641002,Tamil Nadu,Popular Wheels
MAXXIS, Senthil Kumar,Coimbatore,," Shop No. 104 & 105, K. Vadamadurai, Near Ravi Stores, Mtp Road ",3154, 8680910910, 641017,Tamil Nadu,Priyam Tyres
MAXXIS, Raja,Coimbatore,," #496, Oppanakara Street , Coimbatore , 641001",4585, 9677784184, 641001,Tamil Nadu,Raja tyress
MAXXIS, Bobby Thomas,Coimbatore,," 12/5, Arumuga Gounder Layout, Coimbatore Main Road, Near Lic Office, Mahalingapuram, Pollachi ",3162, 9442642903, 642002,Tamil Nadu,Rim & Rubber
MAXXIS, Bobby Thomas,Coimbatore,," 59E, Sakthi Main Road, Sivanandhapuram, Opp. Sbh Bank, Saravanampatti ",3168, 9994599569, 641035,Tamil Nadu,Sakthi Tyres
MAXXIS, Sri Balaji,Coimbatore,," 160-D, Nehru Street, Vivekananda Road, Near Kmch City Center, Ram Nagar ",3152, 9489703803, 641009,Tamil Nadu,Sakthi Tyres And Batteries
MAXXIS, Bobby Thomas,Coimbatore,," No. 194-A, Kovai Main Road, J.k.p. Complex, Puthiyavan Nagar, Sukrawar Pettai, R.s. Puram, Mettuppalayam ",3161, 9842720350, 641301,Tamil Nadu,Sri Guruvayurppan Tyres
MAXXIS, TamilAlagan,coimbatore,," 153-A, Navaindia Road, Peelamedu, Coimbatore , tamilnadu - 641004 ",4752, 9487935916, 641004,Tamil Nadu,Sri vari Alignerrs
MAXXIS, Palanisamy  Duraisamy ,Coimbatore,," Sri Balaji Nagar, Narasimhanaickenpalayam ",3593, 9842775507, 638011,Tamil Nadu,Srisakthityres Thoppampatti Pirivu
MAXXIS, Abelasir,Coimbatore,," 242,Nanjundapuram road , Ramanathapuram, Coimbatore ",4589, 9994620916, 641036,Tamil Nadu,Tyre palace
MAXXIS, Prabhu,Coimbatore,," 2-1 maruthamalai main road, puliyamaram bus stop, pn pudur, Coimbatore ",4638, 9840195959, 641041,Tamil Nadu,Vithyudha tyres
MAXXIS, PARAMASIVAM N,DHARMAPURI,," 124, SALEM MAIN ROAD, , BHARATHIPURAM, DHARMAPURI",4730, 9443230946, 636705,Tamil Nadu,JAI MOTORS
