appointment_booking_url,brand,brand_website_store_url,district,email_id,full_address,google_maps_direction_url,manufacturer_unique_id,michelin_certified_centre,phone_number,pincode,state,store_name,website
,MICHELIN,"https://www.michelin.in/auto/dealers/tyre-empire71?search=Bangalore,%20Karnataka,%20India",Bangalore,,"27th Main Road, Sector 1, HSR Layout, Bengaluru, Karnataka   BENGALURU, KARNATAKA560087 BANGALORE","https://www.google.com/maps?daddr=12.917534,77.65046",723023069,1, 9008000000,,,TYRE EMPIRE,
,MICHELIN,"https://www.michelin.in/auto/dealers/super-tyres9?search=Bangalore,%20Karnataka,%20India",Bangalore,,"Bbmp No -3, 6th Cross New K.S Palayam, Bangalore Urban560002 Bangalore","https://www.google.com/maps?daddr=12.9752245,77.67586",432826069,1, 9845010672,,,Super Tyres,
,MICHELIN,"https://www.michelin.in/auto/dealers/tyre-marks4?search=Bangalore,%20Karnataka,%20India",Bangalore,,"NO. 266/1, VIGNAN NAGAR MAIN ROAD VIBHUTIPURA, MARATHAHALLI MAIN RAOD BANGALORE560037 BANGALORE","https://www.google.com/maps?daddr=12.97194,77.68054",729992069,1, 9611109608,,,TYRE MARKS,
,MICHELIN,"https://www.michelin.in/auto/dealers/slnp-pit-stop88?search=Bangalore,%20Karnataka,%20India",Bangalore,,"NO. 323, MARAPPA COMPOUND, ADJACENT TO MANJUNATHA PALACE, SRK NAGAR POST, THANISANDRA, BANGALORE560077 BANGALORE","https://www.google.com/maps?daddr=13.054147,77.6317",431359069,1, 9845091995,,,SLNP PIT STOP,
https://www.tyres-n-services.in/dealers/bangalore/michelin-tyres-services-shiva-sai-enterprises-old-madras-road/appointment?fitter=5f0e8209bf1b79667c6c0583&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/shiva-sai-enterprises?search=Bangalore,%20Karnataka,%20India",Bangalore,,"Shop No -1, Kvn Complex 1st Main Ground Floor 1st Block Akshaya Nagar, Ramamurthy Nagar560016 Bangalore","https://www.google.com/maps?daddr=13.022566,77.6805",416309069,1, 7669955257,,,Shiva Sai Enterprises,https://www.tyres-n-services.in/dealers/bangalore/michelin-tyres-services-shiva-sai-enterprises-old-madras-road
,MICHELIN,"https://www.michelin.in/auto/dealers/sri-vinayaka-tyres3?search=Bangalore,%20Karnataka,%20India",Bangalore,,"NO.51/2,SRI VINAYAKA TYRES UNIT -2,NANJAPPA ROAD,VIDYARANYAPURA, BANGALORE560097 BANGALORE","https://www.google.com/maps?daddr=13.070899,77.56808",702831069,1, 9980810432,,,SRI VINAYAKA TYRES,
,MICHELIN,"https://www.michelin.in/auto/dealers/sri-vinayaka-tyres1?search=Bangalore,%20Karnataka,%20India",Bangalore,,"NO.45,SRI VINAYAKA TYRES UNIT-3,THINDLU MAIN ROAD,BASAVASAMITHI LAYOUT VIDYARANYAPURA POST BANGALORE560097 BANGALORE","https://www.google.com/maps?daddr=13.070899,77.56808",702830069,1, 9980810432,,,SRI VINAYAKA TYRES,
,MICHELIN,"https://www.michelin.in/auto/dealers/tyre-empire?search=Bangalore,%20Karnataka,%20India",Bangalore,,"633/727/32, Whitefield,Opp Sigma Tech Park, Ramnagondanahalli Village,BENGALURU,KARNATAKA560087 BENGALURU","https://www.google.com/maps?daddr=12.880589,77.67395",329842069,1, 9008000000,,,Tyre Empire,
,MICHELIN,"https://www.michelin.in/auto/dealers/tyre-empire03?search=Bangalore,%20Karnataka,%20India",Bangalore,,"OLD NO. 6/2, KATHA NO. 119, TUBARAHALLI VILLAGE, VARTHUR HOBLI, BANGALORE EAST TALUK, BENGALURU560037 Brookfield, Bangalore","https://www.google.com/maps?daddr=12.96721,77.71798",755931069,0, 9845118844,,,Tyre Empire,
,MICHELIN,"https://www.michelin.in/auto/dealers/car-design?search=Bangalore,%20Karnataka,%20India",Bangalore,,"NO -60, MIG, 2ND  B, KHB COLONY, GANDHINAGAR YELAHANKA560064 BANGALORE","https://www.google.com/maps?daddr=13.096542,77.59807",416318069,1, 9886368743,,,CAR DESIGN,
,MICHELIN,"https://www.michelin.in/auto/dealers/s-m-tyres-and-alignment5?search=Bangalore,%20Karnataka,%20India",Bangalore,,"Ground Floor, No 51, Shop No. 4, Hema Reddy Building, Sriramaoura Road Yarandahalli, Jiagani Post, Anekal Taluk Bengaluru560105 Bangalore","https://www.google.com/maps?daddr=12.84328,77.61343",726854069,0, 9901430425,,,S M Tyres And Alignment,
https://www.tyres-n-services.in/dealers/bangalore/michelin-tyres-services-slnp-pitstop-yelahanka-new-town/appointment?fitter=5d121b580dae941561e035b2&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/slnp-pit-stop90?search=Bangalore,%20Karnataka,%20India",Bangalore,,"# 1992, HIG B Sector, Mother Dairy Road, Yelahanka New Town, Bangalore560017 BANGALORE","https://www.google.com/maps?daddr=13.100869,77.58239",721741069,1, 9999844256,,,SLNP PIT STOP,https://www.tyres-n-services.in/dealers/bangalore/michelin-tyres-services-slnp-pitstop-yelahanka-new-town
,MICHELIN,"https://www.michelin.in/auto/dealers/s-k-s-tyres?search=Bangalore,%20Karnataka,%20India",Bangalore,,"NO.79/5,SHOP NO1&2,BETTADASANAPURA, BEGUR POST BANGALORE560068 BANGALORE","https://www.google.com/maps?daddr=12.84304,77.63977",618319069,1, 9845966463,,,S.K.S.TYRES,
,MICHELIN,"https://www.michelin.in/auto/dealers/tyre-empire89?search=Bangalore,%20Karnataka,%20India",Bangalore,,"SHOP NO.6 E BLOCK 214/6, GROUND FLOOR, MYHNA SQUARE, NEAR HP PETROL BUNK, VARTHUR MAIN ROAD, GUNJUR, BENGALURU (BANGALORE) URBAN560087 Gunjur, Bangalore","https://www.google.com/maps?daddr=12.943511,77.74341",755925069,0, 9845118844,,,Tyre Empire,
,MICHELIN,"https://www.michelin.in/auto/dealers/r-m-n-tyres-service?search=Bangalore,%20Karnataka,%20India",Bangalore,,"NO -11, RAVIKIRLOSKAR LAYOUT CHIKKABIDARAKKALLU TUMKUR ROAD DASANPURA HOBLI BANGALORE560073 BANGALORE","https://www.google.com/maps?daddr=13.062261,77.47409",400001069,1, 9481183536,,,R.M.N TYRES & SERVICE,
,MICHELIN,"https://www.michelin.in/auto/dealers/jc-group-of-trades?search=Bangalore,%20Karnataka,%20India",Bangalore,,"NO 1, CHINNA COMPLEX, NIRANTARA LAYOUT,KATTIGENAHALLI, IAF POST, YELAHANKA, BANGALORE560063 BANGALORE","https://www.google.com/maps?daddr=13.12261,77.63114",702833069,1, 9964409704,,,JC GROUP OF TRADES,
,MICHELIN,"https://www.michelin.in/auto/dealers/sri-mukambika-enterprises?search=Bangalore,%20Karnataka,%20India",Bangalore,,"Ground Floor, Sy No -4/3, Hosakote Main Road Belthur Hosakote560067 Bangalore","https://www.google.com/maps?daddr=13.007722,77.75784",432938069,1, 9480038222,,,Sri Mukambika Enterprises,
,MICHELIN,"https://www.michelin.in/auto/dealers/chakra-corporation3?search=Bangalore,%20Karnataka,%20India",Bangalore,,"No 160/2A,MINU VENKATAREDDY BUILDING,OPP BIOCON MAIN GATE, HOSUR MAIN ROAD, HEBBAGODI ANEKAL TALUK560100 BANGALORE","https://www.google.com/maps?daddr=12.83081,77.6814",735197069,1, 7028022463,,,CHAKRA CORPORATION,
,MICHELIN,"https://www.michelin.in/auto/dealers/sangeetha-wheel-alignments3?search=Bangalore,%20Karnataka,%20India",Bangalore,,"DOMMASANDRA, SARJAPUR ROAD, NO. 23A ANEKAL TQ562125 BANGALORE","https://www.google.com/maps?daddr=12.88534,77.74555",730824069,1, 9066782008,,,SANGEETHA WHEEL ALIGNMENTS,
,MICHELIN,"https://www.michelin.in/auto/dealers/bangalore-tyre-service?search=Bangalore,%20Karnataka,%20India",Bangalore,,"TIRUMALASHETTYHALLI VILLAGE,ANUGONDANAHALLI HOBLI,HOSKOTE,BENGALURU560067 BANGALORE","https://www.google.com/maps?daddr=12.98626,77.78026",626560069,1, 9686606111,,,BANGALORE TYRE SERVICE,
https://www.tyres-n-services.in/dealers/bangalore/michelin-tyres-services-pace-tyre-tech-chandapura/appointment?fitter=5d121e7d0dae941561e03bcd&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/pace-tyre-tech?search=Bangalore,%20Karnataka,%20India",Bangalore,,"SBR COMPLEX, HOSUR MAIN ROAD, CHANDAPUR, ANEKAL TALUK560099 BANGALORE","https://www.google.com/maps?daddr=12.8035145,77.702805",140180069,1, 9711982096,,,PACE TYRE TECH,https://www.tyres-n-services.in/dealers/bangalore/michelin-tyres-services-pace-tyre-tech-chandapura
,MICHELIN,"https://www.michelin.in/auto/dealers/tyre-care?search=Bangalore,%20Karnataka,%20India",Bangalore,,"11/2,RAJANUKUNTE,HESARAGHATTA, DODDABALLAPURA MAIN ROAD,  BENGALURU (BANGALORE) URBAN, KARNATAKA,560064 BANGALORE","https://www.google.com/maps?daddr=13.15,77.49",416310069,1, 9164606076,,,TYRE CARE,
,MICHELIN,"https://www.michelin.in/auto/dealers/mahanteshwara-enterprises0?search=Bangalore,%20Karnataka,%20India",Bangalore,,"HOSAHUDYA VILLAGE, SURVEY NO 91, KASABA HOBLI DODABALLAPURA561203 BANGALORE","https://www.google.com/maps?daddr=13.165214,77.40923",731460069,1, 9880330396,,,MAHANTESHWARA ENTERPRISES,
https://www.tyres-n-services.in/dealers/hosur/michelin-tyres-services-sri-bagyalakshmi-tyres-sunnambu-jeebi/appointment?fitter=5ee1bf66829e1b6c11355a02&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/sri-bagyalakshmi-tyres?search=Bangalore,%20Karnataka,%20India",Bangalore,,"76/4,BANGLORE BYE PASS ROAD, SAKTHI LODGE BUILDING, HOSURE635109 HOSUR","https://www.google.com/maps?daddr=12.739117,77.83235",451069,1, 9999845976,,,Sri Bagyalakshmi Tyres,https://www.tyres-n-services.in/dealers/hosur/michelin-tyres-services-sri-bagyalakshmi-tyres-sunnambu-jeebi
,MICHELIN,"https://www.michelin.in/auto/dealers/vasawi-automobiles?search=Bangalore,%20Karnataka,%20India",Bangalore,,"VASAVI AUTOMOBILES, NO:- 81/1, AMMAN NAGAR, OPPOSITE ELFORGE, DINNUR, DENKANIKOTTAH ROAD, HOSURHOSUR","https://www.google.com/maps?daddr=12.719593,77.82202",409304069,1, 9953881135,,,VASAWI AUTOMOBILES,
https://www.tyres-n-services.in/dealers/hosur/michelin-tyres-services-vasavi-automobiles-maruthi-nagar/appointment?fitter=5d121c7d0dae941561e037f7&utm_source=michelin&utm_medium=dealerlocator&utm_campaign=bookappointment,MICHELIN,"https://www.michelin.in/auto/dealers/vasawi-automobiles9?search=Bangalore,%20Karnataka,%20India",Bangalore,,"Opp to Sarovar Portico Hotel, Bye Pass Road, Krishnagiri635109 Hosur","https://www.google.com/maps?daddr=12.727494,77.853035",132151069,1, 9953881135,,,Vasawi Automobiles,https://www.tyres-n-services.in/dealers/hosur/michelin-tyres-services-vasavi-automobiles-maruthi-nagar
,MICHELIN,"https://www.michelin.in/auto/dealers/s-l-v-automobiles-and-tyres?search=Bangalore,%20Karnataka,%20India",Bangalore,,"BANGALORE ROAD, H.CROSS SIDLAGHATTA562102 H.CROSS","https://www.google.com/maps?daddr=13.242723,77.93052",459441069,1, 9900301248,,,S.L.V. AUTOMOBILES AND TYRES,
,MICHELIN,"https://www.michelin.in/auto/dealers/samashri-traders?search=Bangalore,%20Karnataka,%20India",Bangalore,,"1, SRI VENUGOPAL SWAMY TEMPLE STREET, CHICKBALLAPUR562101 CHICKBALLAPUR","https://www.google.com/maps?daddr=13.435616,77.72766",620607069,1, 7899766766,,,SAMASHRI TRADERS,
,MICHELIN,"https://www.michelin.in/auto/dealers/m-m-tyres18?search=Bangalore,%20Karnataka,%20India",Bangalore,,"01, HP JUNCTION, HOSUR TO KRISHNAGIRI ON NH-7, SHOOLAGIRI636117 KRISHNAGIRI","https://www.google.com/maps?daddr=12.66556,78.00402",765658069,0, 7667566820,,,M M TYRES,
,MICHELIN,"https://www.michelin.in/auto/dealers/rdv-tyres?search=Bangalore,%20Karnataka,%20India",Bangalore,,"2, Near Pavan College Kolar563101 Kolar","https://www.google.com/maps?daddr=13.135745,78.13256",432136069,1, 9449088557,,,RDV Tyres,
,MICHELIN,"https://www.michelin.in/auto/dealers/shivanna-tyres?search=Bangalore,%20Karnataka,%20India",Bangalore,,KHATA NO.2813/678572101 TUMKUR,"https://www.google.com/maps?daddr=13.346622,77.09386",327737069,1,,,,SHIVANNA TYRES,
,MICHELIN,"https://www.michelin.in/auto/dealers/giri-enterprises6?search=Bangalore,%20Karnataka,%20India",Bangalore,,OPP MADDURAMMA TEMPLE B M ROAD MADDUR571428 MADDUR,"https://www.google.com/maps?daddr=12.591624,77.04787",460785069,1, 9880222123,,,GIRI ENTERPRISES,
,MICHELIN,"https://www.michelin.in/auto/dealers/varaddharaja-automotives?search=Bangalore,%20Karnataka,%20India",Bangalore,,"158 V, Old Chennai Road, Krishnagiri Post635001 Krishnagiri","https://www.google.com/maps?daddr=12.523179,78.210335",428682069,1, 9600037450,,,Varaddharaja Automotives,
,MICHELIN,"https://www.michelin.in/auto/dealers/maruthi-tyress?search=Bangalore,%20Karnataka,%20India",Bangalore,,"NO -5/318 -1, THIRUVALLUVAR NAGER BANGALORE BYPASS ROAD KRISHNAGIRI635001 KRISHNAGIRI","https://www.google.com/maps?daddr=12.515747,78.216286",460666069,1, 9865836444,,,MARUTHI TYRESS,
,MICHELIN,"https://www.michelin.in/auto/dealers/urs-tyer-world9?search=Bangalore,%20Karnataka,%20India",Bangalore,,"MANU COMPLEX, MYSORE ROAD, MALAVALLI TOWN, BANGALORE571430 BANGALORE","https://www.google.com/maps?daddr=12.38515,77.05403",759352069,0, 8880388831,,,URS TYER WORLD,
,MICHELIN,"https://www.michelin.in/auto/dealers/rohan-tyre-centre?search=Bangalore,%20Karnataka,%20India",Bangalore,,"SHIVALEELA COMPLEX,NEAR FACTORY CIRCLE,ML ROADMANDYA571403 MANDYA","https://www.google.com/maps?daddr=12.501,76.924",131495069,1, 08232-238106,,,ROHAN TYRE CENTRE,
,MICHELIN,"https://www.michelin.in/auto/dealers/tyre-house22?search=Bangalore,%20Karnataka,%20India",Bangalore,,"NO-1521004, 1187/1187, KIRANGURU VILLAGE DUDDA HOBLI, MANDYA571807 BANGALORE","https://www.google.com/maps?daddr=12.52055,76.86643",759333069,0, 7411045007,,,TYRE HOUSE,
