brand,district,email_id,full_address,goodyear_zone,manufacturer_unique_id,phone_number,pincode,state,store_name,website
Good Year,,,"333-E, PRABHAKAR PLAZA, STATION ROAD,KOLHAPUR",0,,9822020077  /  0231-2651418,,,ASHOKA TYRES,https://www.goodyear.co.in/store/ashoka-tyres-2
Good Year,,,"28, Shankarsheth Road, Near Vega Centre, pune",0,,9423574075  /  24447703,,,ASHOK TYRES,https://www.goodyear.co.in/store/ashok-tyres
Good Year,,"
								  akash780097@gmail.com								  ","By Pass road, Machalishaher",0,,9839424848,,,ASHOK TYRE SERVICE,https://www.goodyear.co.in/store/ashok-tyre-service-2
Good Year,,,,0,,9892481006,,,Ashok tyre,https://www.goodyear.co.in/store/ashok-tyre
Good Year,,"
								  ashishtyres@yahoo.com								  ","4-5 SHREEJI PARK, OPP ASHIRWAD HALL, NH8",0,,9898531878,,,ASHISH SALES CORPORATION,https://www.goodyear.co.in/store/ashish-sales-corporation-2
Good Year,,,"lalji deoji chawl, shop no -9,gokuldas pasta road,near chitra cinema dadar (e)-400014",0,,9819815656,,,Ashirwaad Tyres,https://www.goodyear.co.in/store/ashirwaad-tyres
Good Year,,,"Chuhabag, Rampur (H.P.)",0,,9418033773,,,Ashok Trader,https://www.goodyear.co.in/store/ashok-trader
Good Year,,,"hydergarh market , hydergarh",0,,9919667777,,,Asharam Tyres ltd,https://www.goodyear.co.in/store/asharam-tyres-ltd
Good Year,,"
								  jahidparasara@gmail.com								  ","OPP ICICI BANK, JINPARA MAIN ROAD",0,,9978545410,,,ASHA TYRE AGENCY,https://www.goodyear.co.in/store/asha-tyre-agency
Good Year,,,FF Road Jallabad,0,,8528444844,,,Ashok Tyre & Bros,https://www.goodyear.co.in/store/ashok-tyre-bros
Good Year,,,Hubli Road Sirsi Sirsi - Ka Karnataka,0,,9538887205,,,ARUNDHATI MOTORS,https://www.goodyear.co.in/store/arundhati-motors-2
Good Year,,"
								  arjunwheels@gmail.com								  ","Near Gandhi Nagar More, Ward No-43, Ghumtee NH31 By Pass Road Prakash Nagar, Sevoke Road",0,,9832899705,,,ARJUN WHEELS,https://www.goodyear.co.in/store/arjun-wheels-2
Good Year,,,"10 D TRIVANDRUM ROAD,TIRUNELVELI - 627002",0,,9500991620,,,Ar.As.Pv.Pv,https://www.goodyear.co.in/store/ar-as-pv-pv
Good Year,,,Alamdar Road Near Power grid station,0,,9419725554,,,AR Sons Automobiles,https://www.goodyear.co.in/store/ar-sons-automobiles
Good Year,,,Rachapur near medical collage sedam road,0,,9480285005,,,APPA WHEELS,https://www.goodyear.co.in/store/appa-wheels
Good Year,,,"Chandhighar Road,Tohana",0,,9416175710,,,Arora Traders,https://www.goodyear.co.in/store/arora-traders
Good Year,,,NO 47/2 RING ROAD SERVICE ROAD PREMNAGAR LAGGERE NEAR ADILAKSHMI COMMUNITY HALLI BANGALORE 58,0,,9008377366,,,Apoorva tyres,https://www.goodyear.co.in/store/apoorva-tyres
Good Year,,"
								  apnatradingcompany2019@gmail.com								  ","Mailani, Mehdawal Road, Khalilabad ,Santkabir Nagar,  Uttar Pradesh",0,,9919951111,,,APNA TRADERS,https://www.goodyear.co.in/store/apna-traders-2
Good Year,,"
								  deepsarma727@gmail.com								  ","Simlaguri, Barpeta Road",0,,9706499245,,,ANURADHA TYRE,https://www.goodyear.co.in/store/anuradha-tyre-2
Good Year,,,"Shop no-1,New Market, Timarpur, Delhi",0,,9910201826,,,Anuj Tyres,https://www.goodyear.co.in/store/anuj-tyres
Good Year,,,"Covai Main Road, Annur - 641 653",0,,9842211420,,,Annur Tyres & Wheel Alignments,https://www.goodyear.co.in/store/annur-tyres-wheel-alignments
Good Year,,,Near Ashok Udyan Jodhpur,0,,9810679876,,,Ansari tyres,https://www.goodyear.co.in/store/ansari-tyres-3
Good Year,,,"673/130-B,salem main road, namakkal-637001",0,,9443222079,,,Andavar & Co. Tyres,https://www.goodyear.co.in/store/andavar-co-tyres
Good Year,,,"NO :1/C NEAR ALANGAR THEATER,TIRUPUR ROAD,PANAPALAYAM,PALLADAM",0,,9443217377,,,ANUPPAR TYRES,https://www.goodyear.co.in/store/anuppar-tyres
Good Year,,,"28, Kannusamy Gounder Layout, Byepass Rd, Sivanandha colony, Cbe-12",0,,9942827700,,,Annamalayar Tyre Service Co.,https://www.goodyear.co.in/store/annamalayar-tyre-service-co
Good Year,,,Kanpur Road jokhan bag jhansi,0,,9454081200,,,Anant Kripa tyre,https://www.goodyear.co.in/store/anant-kripa-tyre
Good Year,,,"Amravati road, Wadi, Nagpur (m.s)",0,,9823069561,,,Annu Trading Co.,https://www.goodyear.co.in/store/annu-trading-co
Good Year,,"
								  anandtyrevisnagar.info@gmail.com								  ","173, SONA COMPLEX KASA ROAD,",0,,9824321391,,,ANAND TYRE SERVICE,https://www.goodyear.co.in/store/anand-tyre-service
Good Year,,,"Shop No 50,Near City Station,Shopping Complex",0,,9829195749 / 0294-3299911,,,Anant Auto World,https://www.goodyear.co.in/store/anant-auto-world
Good Year,,,"MADURAI ROAD,DINDIGUL",0,,9698123939,,,Anand Auto,https://www.goodyear.co.in/store/anand-auto
Good Year,,,"MKP Complex,Market  jn,Edapally",0,,9388831297,,,Amruthapuri agencies,https://www.goodyear.co.in/store/amruthapuri-agencies
Good Year,,,"Alamkode,Attingal.",0,,9447766897,,,AMS Tyre world,https://www.goodyear.co.in/store/ams-tyre-world
Good Year,,,"Shop. No.1, Kunal Puram, Opposite Atlas Copco, Dapodi",0,,9822043319  /   (020)27149393,,,Anand Trading Corporation,https://www.goodyear.co.in/store/anand-trading-corporation
Good Year,,,Shop No :2 2A-O-15/A-4 Dilshad Garden Delhi Delhi,0,,9810796210 /9818118702,,,AMIT TYRE,https://www.goodyear.co.in/store/amit-tyre
Good Year,,,"75 THADICOMBU ROAD,DINDIGUL - 624 001",0,,9994431868,,,Amirthakumar,https://www.goodyear.co.in/store/amirthakumar
Good Year,,,"#65,10TH AVENUE,ASHOK NAGAR,CHENNAI   600020",0,,,,,AMIGOS,https://www.goodyear.co.in/store/amigos
Good Year,,"
								  amrutenterprise2005@gmail.com								  ","OPP. RAJKAMAL PETROL PUMP, GONADAL ROAD, KOTHARIA",0,,9879423745,,,AMRUT ENTERPRISE,https://www.goodyear.co.in/store/amrut-enterprise
Good Year,,,"16/5, KARKHANA BAG MOR, MATHURA ROAD, OPP. DPS,  FARIDABAD",0,,"9891864000, 9911941660",,,Akshay Tyres Sales,https://www.goodyear.co.in/store/akshay-tyres-sales
Good Year,,,"jayaraj memmorial bldg, NH road, South Bazaar, Near Makkani, Kannur-2",0,,8129618134,,,ALIGN WORLD,https://www.goodyear.co.in/store/align-world
Good Year,,,"70/2 S.V. COMPLEX, VOC NAGAR, THANJAVUR",0,,9842857809,,,Alhajee Tyres,https://www.goodyear.co.in/store/alhajee-tyres
Good Year,,,"NEAR BUS STAND,BOTA,THE BOTA,DISTT HAMIRPUR",0,,9418511904,,,AJAY KUMAR DOGRA,https://www.goodyear.co.in/store/ajay-kumar-dogra
Good Year,,,SHOP NO 9 RAJASA ENCLAVE NR WONDER CITY KATRAJ PUNE,0,,9028784942,,,AKSHAY TYRES,https://www.goodyear.co.in/store/akshay-tyres
Good Year,,,"6/4, MG Road Near Dev  Cinema, Gurgaon",0,,,,,Ahuja Tyres,https://www.goodyear.co.in/store/ahuja-tyres-2
Good Year,,"
								  advancetyre2020@gmail.com								  ","HIGHWAY ROAD, VIDHYANAGAR, NAGALPUR",0,,9376008969,,,ADVANCE TYRE SALES & SERVICES,https://www.goodyear.co.in/store/advance-tyre-sales-services
Good Year,,"
								  adtiyapatel27@gmail.com								  ","13, UNIVERSE ARCADE, BEHIND HIGH COURT, NR CHANDAN PARTY PLOT, SOLA",0,,9825064517,,,ADITYA TYRE POINT,https://www.goodyear.co.in/store/aditya-tyre-point
Good Year,,,JALAHALLI CROSS NEAR PEENYA POLICE STATION,0,,9448818651,,,Adithya  Enterprises,https://www.goodyear.co.in/store/adithya-enterprises
Good Year,,,"200, OPP to GRG Matric School, Peelamedu, Cbe - 641004",0,,9894717188,,,Adithi Enterprises,https://www.goodyear.co.in/store/adithi-enterprises
Good Year,,,"7&8, College Road, Tiruppur - 641602",0,,9677666035,,,Aero Autos,https://www.goodyear.co.in/store/aero-autos
Good Year,,"
								  nairadiltyres@gmail.com								  ",NEAR BUS STAND,0,,9924092377,,,ADIL TYRES,https://www.goodyear.co.in/store/adil-tyres
Good Year,,"
								  acmetyre@hotmail.com								  ","Shop Number 9, Devraj Building, Swami Vivekanand Road, Goregaon (W), Goregaon We, Topiwala Marg, Kakaji Nagar, Jawahar Nagar, Goregaon West, Mumbai, Maharashtra",0,,9322644196,,,ACME TYRE SERVICE,https://www.goodyear.co.in/store/acme-tyre-service
Good Year,,,"54 AK SALAI PUDHUR, NEAR FATIMA COLLAGE, MADURAI",0,,9994423323,,,ABT maruti,https://www.goodyear.co.in/store/abt-maruti
Good Year,,,"23 B MELAPUTHUR MAIN ROAD,(NEAR JOSEPH EYE HOSPITAL) TRICHY - 1",0,,9080996362,,,ACR Agencies,https://www.goodyear.co.in/store/acr-agencies
Good Year,,"
								  abiddhankot1982@gmail.com								  ",NEAR BUS STAND ,0,,9824276976,,,ABRAR TYRE CENTRE,https://www.goodyear.co.in/store/abrar-tyre-centre
Good Year,,,Kundara,0,,8281344674,,,Abraham tyres,https://www.goodyear.co.in/store/abraham-tyres
Good Year,,,"Guru Nanak College Market,Firozpur Cant",0,,9814140708,,,Aallishan Car Shingar,https://www.goodyear.co.in/store/aallishan-car-shingar
Good Year,,"
								  bnp.2485@gmail.com								  ","GROUND FLOOR,SHILPA CHOUKRI, OPP.KALYAN SHOOPING CENTER, MEHSANA HIGHWAY",0,,9925010984,,,AAGMAN TYRES & SERVICE,https://www.goodyear.co.in/store/aagman-tyres-service
Good Year,,,"82/74 THADICOMBU ROAD, DINDIGUL - 624001",0,,7305111180,,,A2Z Car service,https://www.goodyear.co.in/store/a2z-car-service
Good Year,,,"B-35, SEC-16, NOIDA (U.P.)",0,,8800771949,,,ABN AUTOMOBILES PVT LTD,https://www.goodyear.co.in/store/abn-automobiles-pvt-ltd
Good Year,,,"SIKAR ROAD, JAIPUR",0,,9314505031,,,A1 CAR CARE,https://www.goodyear.co.in/store/a1-car-care
Good Year,,,"No.27, Commercial Road, Ooty -643001",0,,9443342208,,,A.V.Naidu & co,https://www.goodyear.co.in/store/a-v-naidu-co
Good Year,,,"C - 99 , Industrial Area Phase 2 , Mayapuri",0,,8860663241 / 9810111372,,,A.T. Industries,https://www.goodyear.co.in/store/a-t-industries
Good Year,,,"No:1400,Opposite 10 th Bus Depot Near HP Petrol Bunk,HBR layout,Kalyannagar Post",0,,9880049305,,,A1 CAR CARE CENTRE,https://www.goodyear.co.in/store/a1-car-care-centre
Good Year,,,"Patal Babu Road,  Bhagalpur",0,,9934371706,,,A.P.Tyres,https://www.goodyear.co.in/store/a-p-tyres-3
Good Year,,,"NO.25A, NAVA INDIA SIGNAL,S.N.R. COLLEGE ROAD, CBE  641004",0,,9842275324,,,A.N. TYRES,https://www.goodyear.co.in/store/a-n-tyres
Good Year,,,"# 1-8-44&45,TRUNK ROAD, KHAMMAM",0,,9246901679,,,A.S.SRINIVASA ENTERPRISES,https://www.goodyear.co.in/store/a-s-srinivasa-enterprises
Good Year,,"
								  zigwheelsindia@yahoo.com								  ",Cyber City Road Shop No. 7-8 Opp. Rapid Metro Pillar No. 43 Nathupur DLF Phase-3 Gurgaon,0,,8800497465,,,ZIG WHEEL,https://www.goodyear.co.in/store/zig-wheel
Good Year,,,"SNO 10/8,NEAR BHRAMA SUNCITY ,NEXT TO F RRESIDENCE,WADGOANSHERI,PUNE",0,,9923336043,,,Zarna Wheels,https://www.goodyear.co.in/store/zarna-wheels
Good Year,,"
								  ajaymotors213@gmail.com								  ","MUKTANAND NAGAR, 23 GOPALPURA BYE PASS ROAD, JAIPUR ,RAJASTHAN",0,,9887796564,,,Yash Tyres,https://www.goodyear.co.in/store/yash-tyres
Good Year,,,"SOUTH BYE PASS ROAD, MELA KULAVANIKAR PURAM, KURICHI BUS STOP, TIRUNELVELI -5",0,,9629917500,,,A-tech Wheel Alignment,https://www.goodyear.co.in/store/a-tech-wheel-alignment
Good Year,,,NO:27 Periyar Road T.Nagar Chennai,0,,9444053955,,,XL Tyrepoint,https://www.goodyear.co.in/store/xl-tyrepoint
Good Year,,,"Karuvan Valavu,Eravu P.O., thrissur-680620",0,,9847052652,,,WIN S TYRES,https://www.goodyear.co.in/store/win-s-tyres
Good Year,,"
								  anaskottathara@gmail.com								  ","Kottathara Complex,Naduvilagadi",0,,0494-2421297 / 9895248444,,,Wheeltech,https://www.goodyear.co.in/store/wheeltech
Good Year,,"
								  wheelspoint99@gmail.com								  ","#247/3RT,Anupama Plaza,Near Andhra bank. S.R nagar,Hyderabad*.",0,,8019777749,,,WHEELS POINT,https://www.goodyear.co.in/store/wheels-point-2
Good Year,,,"B-93, Shop No -4, Lajpat Nagar -2,opp. BSES Electricity Office",0,,01171568670,,,Wheel World,https://www.goodyear.co.in/store/the-wheels-world
Good Year,,"
								  sahooantrayami@gmail.com								  ","PLOT NO:516/1810, SURYA VIHAR, PATIA, BHUBANESWAR",0,,9437290506,,,WHEEL SOLUTION,https://www.goodyear.co.in/store/wheel-solution
Good Year,,"
								  wheelplanetgoa@gmail.com								  ","GR FLOOR, SAFALLYA PLOT NO-126, PDA COLONY, PORVORIM, BARDEZ, GOA- 403521",0,,9823686860,,,WHEEL PLANET,https://www.goodyear.co.in/store/wheel-planet
Good Year,,,"Plot.No. 711&713, Gopal Nagar, Pipeline Road, Hafeez Pet, Hyderabad,Telangana-500049",0,,04071327401,,,Wheel O City,https://www.goodyear.co.in/store/wheel-o-city
Good Year,,,"NEAR JYOTHI GAS, N.H. 220, 31ST MILE MUNDAKAYAM P.O., KERALA- 686513",0,,9656480970,,,WHEEL PLUS,https://www.goodyear.co.in/store/wheel-plus
Good Year,,,101 jn. M C ROAD ETTUMANOOR KOTTAYAM KERALA-,0,,9446206211,,,Velimattom Tyres,https://www.goodyear.co.in/store/velimattom-tyres
Good Year,,"
								  suneel_nijhawan@hotmail.com								  ",C-12/1 RANAPRATAP BAGH MAIN ROAD NEAR KOTAK MAHINDRA BANK NEWDELHI,0,,9810128023,,,Varun Tyres,https://www.goodyear.co.in/store/varun-tyres
Good Year,,"
								  universaltyres12@yahoo.com								  ",Plot No-11 Ashtavinayak bhavan sec-26A kopri Gaon Navi Mumbai Vashi,0,,9594503394,,,UNIVERSAL TYRE HOUSE,https://www.goodyear.co.in/store/universal-tyre-house
Good Year,,,"2b NH 47 Manjaly bulding perambra kodakara, Kerala",0,,9846580266,,,United Tyres,https://www.goodyear.co.in/store/united-tyres-3
Good Year,,"
								  united_tyres@yahoo.com								  ","1, R.B.HOUSE, OPP. GUN HOUSE, KHANPUR, AHMEDABAD",0,,07971845371,,,United Tyre Sale Service,https://www.goodyear.co.in/store/united-tyre-sale-service
Good Year,,,"UNIQUE SQUARE, OPP NIPPON TOYOTA, KAZHAKUTTOM, TRIVENDRUM, KERALA- 695582",0,,9947380006,,,UNIQUEZ,https://www.goodyear.co.in/store/uniquez
Good Year,,"
								  cprasad.sgt@gmail.com								  ",N.H.ROAD- Dist -SINGTAM,0,,9434033705,,,UNITED TYRE RESOLE,https://www.goodyear.co.in/store/united-tyre-resole
Good Year,,"
								  vickytyrez@gmail.com								  ","Plot: 9, Ranganathan Nagar, 200ft road, Korattur, Chennai -76",0,,8939998235,,,VICKY TYRES,https://www.goodyear.co.in/store/vicky-tyres
Good Year,,"
								  tyrepro01@gmail.com								  ","Sector -86, Greater Faridabad, Faridabad",0,,8920821583,,,TYREPRO,https://www.goodyear.co.in/store/tyrepro
Good Year,,"
								  rajneeshk953@gmail.com								  ",Opp. Fortis Hospital Dharamshala Road Birta Kangra Kangra Himachal Pradesh,0,,8988131120,,,Tyre Zone Kangra,https://www.goodyear.co.in/store/tyre-zone-kangra
Good Year,,,"KARAKKAMANDAPAM,N.H. TRIVANDRUM",0,,9446755551,,,ULTRA TYRE SALES & SERVICES,https://www.goodyear.co.in/store/ultra-tyre-sales-services
Good Year,,"
								  raunakbhadani@gmail.com								  ","81, Golaghata (VIP Road), Near Bika Banquets, Kolkata - 700048",0,,03371645744,,,TYRE ZONE,https://www.goodyear.co.in/store/tyre-zone-2
Good Year,,"
								  mohitjainnoida@gmail.com								  ","Plot No 54, Block B, Near Water Tank Noida",0,,01161495531,,,Tyre Shoppe India Pvt. Ltd.,https://www.goodyear.co.in/store/tyre-shoppee-india-pvt-ltd
Good Year,,"
								  manabpatwary75@gmail.com								  ","HOUSE NO:38, G S ROAD, KHANAPARA, KAMRUP",0,,9957207146,,,TYRE CENTRE (GUWAHATI),https://www.goodyear.co.in/store/tyre-centre-guwahati
Good Year,,"
								  anandautospares111@gmail.com								  ",NANITAL ROAD HALDWANI-,0,,8755045327,,,Tyre Shoppee (Balbeer Motors/ Anand Auto),https://www.goodyear.co.in/store/tyre-shoppee-balbeer-motors-anand-auto
Good Year,,,"Shop no-5-6, Khairnagar, Meerut, UP (250002)",0,,8861084984,,,Tyre centre,https://www.goodyear.co.in/store/tyre-centre-6
Good Year,,"
								  tyrecentrebsp@gmail.com								  ","Near Bukhari Petrol pump,Link road,Bilaspur",0,,8861084984,,,TYRE CENTRE,https://www.goodyear.co.in/store/tyre-centre
Good Year,,"
								  takolkata@gmail.com								  ","28,SARAT BOSE ROAD,KOLKATA",0,,9831021659,,,TYRE ARCADE,https://www.goodyear.co.in/store/tyre-arcade
Good Year,,,43 ALAGAR KOVIL ROAD THALLAKU Madurai Tamil Nadu,0,,9943311155,,,Tyagrajan,https://www.goodyear.co.in/store/tyagrajan
Good Year,,"
								  wheel.care.solan@gmail.com								  ",Congress Bhavan Saproon Solan (H.P.),0,,9816020010,,,Tyre Care,https://www.goodyear.co.in/store/tyre-care
Good Year,,"
								  tinkubhogal@gmail.com								  ","JALANDHAR G.T. ROAD, DABURJI BYE PASS, AMRITSAR PUNJAB-  143001",0,,9814175696,,,Tinku Wheel World,https://www.goodyear.co.in/store/tinku-wheel-world
Good Year,,,"B-15,16,17 Narela Shankari, Main Road, Ayodhya Bypass, Opposite Rudra Bhawan, Bhopal",0,,8962572677 / 6262609595,,,Tulsi Car Bazaar,https://www.goodyear.co.in/store/tulsi-car-bazaar
Good Year,,"
								  thukraltyres@gmail.com								  ","HARYANA ROAD, BHAWANI NAGAR,HOSIARPUR",0,,7009169183,,,THUKRAL TYRES,https://www.goodyear.co.in/store/thukral-tyres
Good Year,,,"Near Chilanka Theater, Bypass Road, Thiruvalla, Kerala-689101",0,,9745100161,,,Thiruvalla Auto scan & GRS Tyre World (2nd Counter),https://www.goodyear.co.in/store/thiruvalla-auto-scan-grs-tyre-world-2nd-counter
Good Year,,"
								  thiruvallaautoscan3@gmail.com								  ","3/301,2, VALIYAKALA VALUPURAYIDAM,BUILDING,KOLLANPADI,VARIYAPURAM,ELANTHOOR",0,,9496552731,,,THIRUVALLA AUTO SCAN&GRS TYRE WORLD,https://www.goodyear.co.in/store/thiruvalla-auto-scangrs-tyre-world
Good Year,,"
								  thetirezone@rediffmail.com								  ",BPCL petrol pump Manimajara Chandigarh Chandigarh-,0,,9815024708/9815024708,,,The Tyre Zone,https://www.goodyear.co.in/store/the-tyre-zone
Good Year,,,"near big bazaar gokul road hubli, Karnataka",0,,7022009101,,,Suresh Enterprises PVT LTD (Haveri),https://www.goodyear.co.in/store/suresh-enterprises-pvt-ltd-haveri
Good Year,,"
								  aletimadhu8@gmail.com 								  ",NO-204 OPPOSITE PRAJAY CITY HYDERABAD ANDHRA PRADESH,0,,9948049275,,,SS WHEELS POINT,https://www.goodyear.co.in/store/ss-wheels-point
Good Year,,,"CHAPAGURI  ROAD, BONGAIGAON, Assam",0,,9854006079,,,Surabhi Enterprise,https://www.goodyear.co.in/store/surabhi-enterprise
Good Year,,"
								  starwheelsgurgaon@yahoo.co.in								  ","GANPATI COMPLEX, NEAR ATUL KATARIA CHOWK, OLD GURGAON- DELHI ROAD, GURUGRAM, HARYANA- 122001",0,,01171568626,,,STAR WHEELS,https://www.goodyear.co.in/store/star-wheels
Good Year,,"
								  srivinyak665@gmail.com								  ",No:1B/2 A Opposite Netravathi Bar & Resturant Thindlu Main Road Vidyaranapura post Bangalore Karnataka-,0,,9980810432,,,Sri Vinayaka Tyres,https://www.goodyear.co.in/store/sri-vinayaka-tyres
Good Year,,"
								  ssautojpg@gmail.com								  ","ASSAM MORE, JALPAIGURI, , ",0,,9434340252,,,SS Automobiles,https://www.goodyear.co.in/store/ss-automobiles
Good Year,,,"17/B-16, C SECTOR, DODDABALLAPURA ROAD, OPP RAIL WHEEL FACTORY, YELAHANKA NEW TOWN, BANAGALORE, KARNATAKA- 560064",0,,8884444476,,,SRI VARI TYRES,https://www.goodyear.co.in/store/srivari-tyres
Good Year,,,"H NO 8-5-472, BESIDE FORD SHOWROOM, KOTHIRAMPUR, KARIMNAGAR, TELANGANA-505001",0,,9700884431,,,SRI RAJARAJESHWARA WHEELS AND TYRES,https://www.goodyear.co.in/store/sri-rajarajeshwara-wheels-and-tyres
Good Year,,"
								  salman_crazy60@yahoo.com								  ","SHOP NO: 1-46, RING ROAD, OPPOSITE RAJALAKSHMI THEATRE, NAGOLE ROAD, UPPAL X-ROAD",0,,9391198913/ 9553532299,,,SRI VENKAT SAI TYRES,https://www.goodyear.co.in/store/sri-venkat-sai-tyres
Good Year,,,D NO:20/34 MAIN ROAD NARASIMAHA NAGAR,0,,08672252730/9440538012,,,SRI MARUTHI MECHANICAL WORKS,https://www.goodyear.co.in/store/sri-maruthi-mechanical-works
Good Year,,"
								  ssmtyrecare@gmail.com								  ","5/104 Coimbatore Road Thillai Nagar Pollachi, Kerala",0,,04259-230909,,,Sri Sakthi Murugan Tyres,https://www.goodyear.co.in/store/sri-sakthi-murugan-tyres
Good Year,,,"NO- 64, SEKKALAI WATER TANK, KOTTAIYUR MAIN ROAD, KARAIKUDI, TAMIL NADU- 630002",0,,9443950405,,,SRI GANAPATHI TYRES & ALIGNMENT,https://www.goodyear.co.in/store/sri-ganapathi-tyres-alignment
Good Year,,"
								  sagutravels@gmail.com								  ",NO:16 & 17 Ground Floor Mico Lorry GATE-1 Pothalappa Garden Adugodi Bangalore Karnataka-,0,,080-22116441/8884256441,,,Sri Ganapathi Tyres,https://www.goodyear.co.in/store/sri-ganapathi-tyres
Good Year,,"
								  rajeshcarac@gmail.com								  ","27/1,MANALURPET ROAD, OPP SHANMUHGA COLLEGE,THIRUVANNAMALAI, TAMILNADU",0,,9629246203,,,SRI ARUNACHALESWARA TYRES,https://www.goodyear.co.in/store/sri-arunachaleswara-tyres
Good Year,,,"NEAR RAM MANDIR, SHASTRI NAGAR, JAMMU, J&K - 180004",0,,9419776267,,,SINGH TYRES SHOP,https://www.goodyear.co.in/store/singh-tyres-shop
Good Year,,,"10/3, Shri Laxmi Plaza, Sabzi Mandi Road, Near Pari Chowk, GREATER NOIDA, GAUTAM BUDDHA NAGAR, U.P - 201308",0,,01171568605,,,SHRI LAXMI TYRES,https://www.goodyear.co.in/store/shri-laxmi-tyres-3
Good Year,,"
								  jaymit2911@yahoo.com								  ","21, JIN COMPLEX, OPP.:PRABHUTA PARK, NR.BSNL EXCHANGE OFFICE GODHRA ROAD",0,,9811194346,,,SHRI LAXMI TYRES,https://www.goodyear.co.in/store/shri-laxmi-tyres
Good Year,,"
								  sindlaltyres@gmail.com								  ","CHANI JAKAT NAKA ,NEAR GURUDWARA",0,,9979881299,,,SINDLAL TYRES SALES AND SERVICE,https://www.goodyear.co.in/store/sindlal-tyres-sales-and-service
Good Year,,"
								  shreejityrehome@gmail.com								  ","SHOP NO 1, HEART VILLA, NEAR VISHNUDHARA CIRCLE, BEHIND VODAFONE TOWER, NEW GOTA",0,,7874941812,,,SHREEJI TYRE HOME,https://www.goodyear.co.in/store/shreeji-tyres
Good Year,,,"SHRI BALA JI MARKET, DELHI ROAD, REWARI",0,,9416602746,,,Shree Wheels,https://www.goodyear.co.in/store/shree-wheels
Good Year,,,"SHOP NP02,DAMEL PADA,NR. PARMAR TECHNO CENTER,VASAI PHATA,NH-8, VASAI EAST",0,,02071969224,,,Shree Shiv Shakti Tyres,https://www.goodyear.co.in/store/shree-shiv-shakti-tyres
Good Year,,,"SHOP NO:17, NALANDA NAGARI, SASWAD ROAD-FURSUNGI, HAVELI, , Dist -PUNE",0,,02071970102,,,Shreyas Tyre,https://www.goodyear.co.in/store/shreyas-tyre
Good Year,,,"Opp- Takshila colony,Gate no-2, Shiv Shakti Vihar, Garh Road Meerut, UP (250001)",0,,9411815118,,,Shivam Tyres,https://www.goodyear.co.in/store/shivam-tyres-3
Good Year,,"
								  anupam_ashish@rediffmail.com								  ","Bhurbhura more,Deogarh",0,,8789744465,,,SHREE SAI TRADERS,https://www.goodyear.co.in/store/shree-sai-traders
Good Year,,"
								  shreesagasjiautotyre@gmail.com								  ",chittor chawra udaaipur road nimbahera Udaipur Rajasthan,0,,9610565438,,,Shree Sagas ji Cycle & Auto Tyre,https://www.goodyear.co.in/store/shree-sagas-ji-cycle-auto-tyre
Good Year,,,"N.T.ROAD,GAJANANA COMPLEX, SHIVAMOGA.",0,,9448319477,,,Shiva Wheel Care,https://www.goodyear.co.in/store/shiva-wheel-care
Good Year,,"
								  sales@saityres.com								  ","RISE ON PLAZA, NEAR SARTHANA JAKATNAKA, VARACHHA",0,,9825127309 / 8603915427,,,SHREE SAI TYRES,https://www.goodyear.co.in/store/shree-sai-tyres
Good Year,,"
								  shivatyres77@gmail.com								  ",Near Hotel Heaven INN Sagar Road Shimoga Karnataka,0,,9448319477,,,Shiva Tyres,https://www.goodyear.co.in/store/shiva-tyres
Good Year,,"
								  shakticar@gmail.com								  ","5,SHIVAM COMPLEX , OPP.BHARAT PETROL PUMP,HIGHWAY ROAD",0,,9974099158,,,SHAKTI TYRE,https://www.goodyear.co.in/store/shakti-tyre
Good Year,,"
								  kishanlalbaid123@gmail.com								  ","SAKUNTALA, SAKUNTALA ROAD, WEST TRIPURA",0,,9436127046,,,SAMPATMAL BAID,https://www.goodyear.co.in/store/sampatmal-baid
Good Year,,"
								  sahaspawar55@gmail.com								  ",B2 High School Road Patel chowk Near Petrol pump Sangli Sangli Maharashtra,0,,0233 2621046,,,Shakti Traders,https://www.goodyear.co.in/store/shakti-traders
Good Year,,"
								  rahul@sangoityres.com								  ",173/174 Aaj Ka Anand Building shivaji road shivaji nagar. Pune Maharashtra,0,,020-25534906,,,Sangoi Tyres -S Nagar,https://www.goodyear.co.in/store/sangoi-tyres-s-nagar
Good Year,,,"16, PANDHANA ROAD KHANDWA - 450001",0,,8770149681,,,Sangam Tyres,https://www.goodyear.co.in/store/sangam-tyres
Good Year,,,"SHOP NO- 9 , RAJANIGANDHA SOCITY , , LBS ROAD , NEXT TO VANDANA BUS DEPOT, NAUPADA , THANE, ",0,,9890667707 / 9822676812,,,Samarth tyres,https://www.goodyear.co.in/store/samarth-tyres
Good Year,,"
								  kureshi0607@gmail.com								  ","MORIJA ROAD,CHOMU,CHOMU,JAIPUR",0,,8619857108,,,Sameer tyres,https://www.goodyear.co.in/store/sameer-tyres
Good Year,,,"shop no6,jolly apt,saraswati rd lane ,podar school,santacruz west mumbai-400054",0,,02071969225,,,SAIFEE TYRE SERVICE,https://www.goodyear.co.in/store/saifee-tyre-service
Good Year,,"
								  jigneshpatel6691@gmail.com								  ","SHOP NO C-018 AAGAM SHOPPING WORLD CANAL ROAD, VESU",0,,9913180730,,,SAI TYRES,https://www.goodyear.co.in/store/sai-tyres
